0,1,2,3,4
OPP-022168,Expansion,Closed Won,93296.953125,Non-Renewed
OPP-022169,Upsell,Closed Won,88300.5703125,Non-Renewed
OPP-022172,New Business,Closed Won,84761.0234375,Non-Renewed
OPP-022183,Upsell,Closed Won,22274.08984375,Pending
OPP-022190,Upsell,Closed Won,80838.671875,Renewed
OPP-022197,Cross-sell,Closed Won,40494.19921875,Non-Renewed
OPP-022206,Upsell,Closed Won,78950.8671875,Pending
OPP-022209,Upsell,Closed Won,42495.21875,Non-Renewed
OPP-022211,New Business,Closed Won,23769.30078125,Pending
OPP-022223,Upsell,Closed Won,8645.830078125,Renewed
OPP-022231,Expansion,Closed Won,4056.64990234375,Non-Renewed
OPP-022242,Cross-sell,Closed Won,83878.671875,Non-Renewed
OPP-022248,Renewal,Closed Won,43127.3984375,Auto-Renew
OPP-022254,Renewal,Closed Won,50789.55859375,Auto-Renew
OPP-022271,Cross-sell,Closed Won,20313.689453125,Auto-Renew
OPP-022272,Expansion,Closed Won,3657.64990234375,Non-Renewed
OPP-022276,Cross-sell,Closed Won,75776.2578125,Non-Renewed
OPP-022280,Expansion,Closed Won,75760.9765625,Pending
OPP-022287,New Business,Closed Won,73768.078125,Auto-Renew
OPP-022289,Upsell,Closed Won,90696.15625,Auto-Renew
OPP-022298,Cross-sell,Closed Won,8725.740234375,Non-Renewed
OPP-022300,Cross-sell,Closed Won,72413.6328125,Pending
OPP-022303,Cross-sell,Closed Won,48466.98046875,Renewed
OPP-022310,Cross-sell,Closed Won,3861.68994140625,Non-Renewed
OPP-022315,Renewal,Closed Won,73140.84375,Renewed
OPP-022321,Cross-sell,Closed Won,91039.6875,Non-Renewed
OPP-022324,Upsell,Closed Won,54573.01953125,Pending
OPP-022328,New Business,Closed Won,91837.5390625,Non-Renewed
OPP-022330,Upsell,Closed Won,18365.380859375,Pending
OPP-022336,Renewal,Closed Won,45159.23828125,Pending
OPP-022338,New Business,Closed Won,20943.990234375,Pending
OPP-022342,Expansion,Closed Won,98265.53125,Auto-Renew
OPP-022389,Expansion,Closed Won,18330.1796875,Renewed
OPP-022390,Expansion,Closed Won,72184.3828125,Non-Renewed
OPP-022394,Renewal,Closed Won,79188.421875,Non-Renewed
OPP-022399,Renewal,Closed Won,62061.23828125,Renewed
OPP-022404,Renewal,Closed Won,7451.6201171875,Auto-Renew
OPP-022409,Renewal,Closed Won,26156.810546875,Renewed
OPP-022419,Upsell,Closed Won,38304.41015625,Non-Renewed
OPP-022421,Cross-sell,Closed Won,35145.44140625,Non-Renewed
OPP-022429,New Business,Closed Won,60103.98828125,Renewed
OPP-022433,New Business,Closed Won,92357.0078125,Pending
OPP-022440,New Business,Closed Won,59120.19921875,Pending
OPP-022457,Renewal,Closed Won,52470.73828125,Renewed
OPP-022475,New Business,Closed Won,99626.6171875,Non-Renewed
OPP-022481,New Business,Closed Won,65194.23046875,Non-Renewed
OPP-022482,Upsell,Closed Won,29872.400390625,Pending
OPP-022485,Upsell,Closed Won,3042.1298828125,Renewed
OPP-022488,Renewal,Closed Won,94367.25,Non-Renewed
OPP-022494,Expansion,Closed Won,53152.44921875,Non-Renewed
OPP-022495,Renewal,Closed Won,49217.51953125,Renewed
OPP-022497,Expansion,Closed Won,10520.66015625,Renewed
OPP-022503,Renewal,Closed Won,36744.4609375,Renewed
OPP-022511,Upsell,Closed Won,44787.26171875,Non-Renewed
OPP-022520,Expansion,Closed Won,49550.98046875,Non-Renewed
OPP-022529,Expansion,Closed Won,22808.890625,Non-Renewed
OPP-022537,Upsell,Closed Won,62336.94140625,Pending
OPP-022541,Renewal,Closed Won,63717.0,Auto-Renew
OPP-022545,Expansion,Closed Won,69096.6171875,Renewed
OPP-022550,Expansion,Closed Won,94628.4609375,Non-Renewed
OPP-022552,New Business,Closed Won,90434.140625,Non-Renewed
OPP-022561,Upsell,Closed Won,72665.46875,Non-Renewed
OPP-022564,Cross-sell,Closed Won,28716.0703125,Non-Renewed
OPP-022565,New Business,Closed Won,52078.48046875,Non-Renewed
OPP-022568,Cross-sell,Closed Won,39914.48828125,Non-Renewed
OPP-022569,Expansion,Closed Won,99032.2109375,Renewed
OPP-022573,Upsell,Closed Won,13481.1796875,Non-Renewed
OPP-022577,Upsell,Closed Won,93835.6328125,Auto-Renew
OPP-022583,Renewal,Closed Won,20980.130859375,Pending
OPP-022587,Cross-sell,Closed Won,88908.4375,Pending
OPP-022590,New Business,Closed Won,36761.7109375,Non-Renewed
OPP-022593,Renewal,Closed Won,70138.546875,Auto-Renew
OPP-022612,New Business,Closed Won,33109.91015625,Renewed
OPP-022625,Expansion,Closed Won,68027.7109375,Non-Renewed
OPP-022630,Expansion,Closed Won,94983.2578125,Non-Renewed
OPP-022632,New Business,Closed Won,93282.8125,Non-Renewed
OPP-022636,Expansion,Closed Won,68098.5703125,Auto-Renew
OPP-022637,New Business,Closed Won,31982.51953125,Auto-Renew
OPP-022649,Renewal,Closed Won,81910.4609375,Non-Renewed
OPP-022651,Expansion,Closed Won,80355.0078125,Non-Renewed
OPP-022657,Renewal,Closed Won,77247.2734375,Non-Renewed
OPP-022667,Renewal,Closed Won,84262.28125,Non-Renewed
OPP-022671,New Business,Closed Won,54527.2109375,Renewed
OPP-022685,New Business,Closed Won,87791.0703125,Non-Renewed
OPP-022686,New Business,Closed Won,39913.6796875,Renewed
OPP-022706,New Business,Closed Won,87055.296875,Pending
OPP-022713,Upsell,Closed Won,75876.7734375,Pending
OPP-022718,Renewal,Closed Won,10059.759765625,Pending
OPP-022719,Upsell,Closed Won,83329.890625,Renewed
OPP-022724,Cross-sell,Closed Won,32460.810546875,Renewed
OPP-022725,Renewal,Closed Won,17071.279296875,Non-Renewed
OPP-022729,New Business,Closed Won,3762.5400390625,Non-Renewed
OPP-022734,New Business,Closed Won,79727.8828125,Renewed
OPP-022753,Expansion,Closed Won,99005.9921875,Auto-Renew
OPP-022755,Upsell,Closed Won,27437.029296875,Non-Renewed
OPP-022778,Renewal,Closed Won,7751.990234375,Auto-Renew
OPP-022783,Expansion,Closed Won,21152.2109375,Renewed
OPP-022791,Renewal,Closed Won,53632.28125,Non-Renewed
OPP-022810,Cross-sell,Closed Won,53215.51171875,Auto-Renew
OPP-022826,Cross-sell,Closed Won,57644.6796875,Non-Renewed
OPP-022840,New Business,Closed Won,14946.16015625,Auto-Renew
OPP-022851,Cross-sell,Closed Won,65257.41015625,Non-Renewed
OPP-022853,Cross-sell,Closed Won,48409.609375,Non-Renewed
OPP-022858,New Business,Closed Won,8503.16015625,Auto-Renew
OPP-022866,Upsell,Closed Won,75487.15625,Auto-Renew
OPP-022869,Renewal,Closed Won,89840.5,Renewed
OPP-022878,Cross-sell,Closed Won,92549.7890625,Non-Renewed
OPP-022885,Renewal,Closed Won,73991.0078125,Non-Renewed
OPP-022886,Expansion,Closed Won,58846.19921875,Renewed
OPP-022893,Upsell,Closed Won,63029.9296875,Non-Renewed
OPP-022896,Upsell,Closed Won,57308.859375,Auto-Renew
OPP-022897,Expansion,Closed Won,93443.28125,Non-Renewed
OPP-022902,Cross-sell,Closed Won,68094.2265625,Non-Renewed
OPP-022909,Upsell,Closed Won,89856.796875,Non-Renewed
OPP-022910,Expansion,Closed Won,8990.8095703125,Non-Renewed
OPP-022912,Upsell,Closed Won,82067.1484375,Non-Renewed
OPP-022919,Upsell,Closed Won,94904.296875,Renewed
OPP-022931,New Business,Closed Won,87994.828125,Non-Renewed
OPP-022935,Upsell,Closed Won,33660.2109375,Renewed
OPP-022938,Upsell,Closed Won,28934.060546875,Non-Renewed
OPP-022940,Upsell,Closed Won,74397.09375,Non-Renewed
OPP-022943,Renewal,Closed Won,88452.3828125,Auto-Renew
OPP-022947,Cross-sell,Closed Won,81407.6484375,Non-Renewed
OPP-022950,Expansion,Closed Won,38684.96875,Non-Renewed
OPP-022953,Expansion,Closed Won,63990.23046875,Non-Renewed
OPP-022956,New Business,Closed Won,57973.62890625,Auto-Renew
OPP-022958,Renewal,Closed Won,37076.08984375,Non-Renewed
OPP-022984,Upsell,Closed Won,40798.16015625,Non-Renewed
OPP-022992,Renewal,Closed Won,32668.490234375,Non-Renewed
OPP-022994,Upsell,Closed Won,78306.6328125,Pending
OPP-023003,New Business,Closed Won,83130.828125,Pending
OPP-023035,Cross-sell,Closed Won,70957.9375,Non-Renewed
OPP-023037,New Business,Closed Won,89122.0078125,Non-Renewed
OPP-023040,New Business,Closed Won,75727.4765625,Pending
OPP-023043,Upsell,Closed Won,24224.2890625,Non-Renewed
OPP-023053,Renewal,Closed Won,50921.26171875,Pending
OPP-023061,Expansion,Closed Won,33759.48046875,Non-Renewed
OPP-023065,New Business,Closed Won,57381.28125,Renewed
OPP-023068,Expansion,Closed Won,39823.73046875,Renewed
OPP-023071,Renewal,Closed Won,22768.5390625,Pending
OPP-023087,Expansion,Closed Won,22043.439453125,Auto-Renew
OPP-023088,Upsell,Closed Won,61890.3984375,Non-Renewed
OPP-023103,New Business,Closed Won,99277.8203125,Auto-Renew
OPP-023111,Cross-sell,Closed Won,67955.8828125,Non-Renewed
OPP-023118,Expansion,Closed Won,64811.75,Non-Renewed
OPP-023125,Upsell,Closed Won,54879.23828125,Renewed
OPP-023135,New Business,Closed Won,53021.3984375,Auto-Renew
OPP-023165,Upsell,Closed Won,24712.810546875,Non-Renewed
OPP-023167,Cross-sell,Closed Won,91815.609375,Non-Renewed
OPP-023178,Expansion,Closed Won,79981.3515625,Non-Renewed
OPP-023182,Upsell,Closed Won,24846.9296875,Pending
OPP-023184,Cross-sell,Closed Won,52895.28125,Auto-Renew
OPP-023185,New Business,Closed Won,16659.83984375,Non-Renewed
OPP-023186,Upsell,Closed Won,19989.640625,Non-Renewed
OPP-023194,Cross-sell,Closed Won,49940.578125,Non-Renewed
OPP-023196,Cross-sell,Closed Won,44755.33984375,Non-Renewed
OPP-023204,Expansion,Closed Won,79386.0,Auto-Renew
OPP-023209,Renewal,Closed Won,14275.400390625,Auto-Renew
OPP-023213,Cross-sell,Closed Won,98919.0078125,Non-Renewed
OPP-023219,Expansion,Closed Won,93466.421875,Non-Renewed
OPP-023224,Upsell,Closed Won,33095.328125,Pending
OPP-023229,Cross-sell,Closed Won,30113.759765625,Non-Renewed
OPP-023234,Expansion,Closed Won,4567.39990234375,Non-Renewed
OPP-023238,Expansion,Closed Won,56483.62109375,Non-Renewed
OPP-023240,New Business,Closed Won,89684.96875,Non-Renewed
OPP-023241,Upsell,Closed Won,44827.83984375,Auto-Renew
OPP-023270,Upsell,Closed Won,75596.671875,Non-Renewed
OPP-023282,Upsell,Closed Won,74963.953125,Pending
OPP-023292,Cross-sell,Closed Won,86338.546875,Non-Renewed
OPP-023295,Cross-sell,Closed Won,68055.15625,Non-Renewed
OPP-023296,Expansion,Closed Won,74249.578125,Non-Renewed
OPP-023301,New Business,Closed Won,87733.8671875,Non-Renewed
OPP-023309,Renewal,Closed Won,93175.75,Pending
OPP-023315,Cross-sell,Closed Won,15428.4501953125,Non-Renewed
OPP-023323,Renewal,Closed Won,34077.96875,Auto-Renew
OPP-023325,Cross-sell,Closed Won,61341.7890625,Renewed
OPP-023333,New Business,Closed Won,61672.62109375,Auto-Renew
OPP-023341,New Business,Closed Won,41281.3203125,Non-Renewed
OPP-023348,Cross-sell,Closed Won,77819.9296875,Pending
OPP-023358,Renewal,Closed Won,65019.21875,Pending
OPP-023361,Renewal,Closed Won,30640.69921875,Renewed
OPP-023364,Upsell,Closed Won,24910.689453125,Non-Renewed
OPP-023366,Upsell,Closed Won,98603.5078125,Non-Renewed
OPP-023367,Renewal,Closed Won,85500.3984375,Non-Renewed
OPP-023375,New Business,Closed Won,99169.5703125,Auto-Renew
OPP-023379,Renewal,Closed Won,41748.3515625,Non-Renewed
OPP-023383,Renewal,Closed Won,87685.7578125,Non-Renewed
OPP-023386,Cross-sell,Closed Won,59340.9609375,Pending
OPP-023394,Expansion,Closed Won,9106.8095703125,Pending
OPP-023396,Upsell,Closed Won,16203.91015625,Non-Renewed
OPP-023397,Renewal,Closed Won,31949.16015625,Non-Renewed
OPP-023409,Expansion,Closed Won,92379.828125,Non-Renewed
OPP-023415,Cross-sell,Closed Won,18566.400390625,Auto-Renew
OPP-023423,Upsell,Closed Won,31827.8203125,Non-Renewed
OPP-023424,Expansion,Closed Won,23295.0,Auto-Renew
OPP-023426,Expansion,Closed Won,93750.6484375,Non-Renewed
OPP-023428,Renewal,Closed Won,35311.4296875,Non-Renewed
OPP-023442,New Business,Closed Won,97934.7109375,Non-Renewed
OPP-023444,Renewal,Closed Won,32654.05078125,Non-Renewed
OPP-023454,Renewal,Closed Won,60371.6484375,Non-Renewed
OPP-023461,New Business,Closed Won,53829.80078125,Non-Renewed
OPP-023477,Renewal,Closed Won,95050.6796875,Pending
OPP-023480,Renewal,Closed Won,62477.05078125,Non-Renewed
OPP-023488,Cross-sell,Closed Won,57922.8515625,Non-Renewed
OPP-023490,Renewal,Closed Won,56569.078125,Renewed
OPP-023494,New Business,Closed Won,76054.28125,Non-Renewed
OPP-023495,Expansion,Closed Won,51805.3203125,Non-Renewed
OPP-023506,Upsell,Closed Won,7619.64013671875,Non-Renewed
OPP-023507,Cross-sell,Closed Won,9842.240234375,Auto-Renew
OPP-023510,Cross-sell,Closed Won,80642.6796875,Non-Renewed
OPP-023522,Upsell,Closed Won,55845.19921875,Auto-Renew
OPP-023525,Upsell,Closed Won,52818.5703125,Pending
OPP-023529,New Business,Closed Won,39497.78125,Auto-Renew
OPP-023530,Cross-sell,Closed Won,46764.26953125,Auto-Renew
OPP-023531,Expansion,Closed Won,47431.421875,Non-Renewed
OPP-023532,Expansion,Closed Won,16427.5703125,Non-Renewed
OPP-023535,New Business,Closed Won,61820.609375,Non-Renewed
OPP-023538,Cross-sell,Closed Won,27764.66015625,Non-Renewed
OPP-023543,Renewal,Closed Won,62878.8984375,Non-Renewed
OPP-023545,Upsell,Closed Won,68810.40625,Pending
OPP-023555,Expansion,Closed Won,9844.58984375,Renewed
OPP-023560,New Business,Closed Won,30112.6796875,Non-Renewed
OPP-023564,New Business,Closed Won,49061.0,Pending
OPP-023572,Expansion,Closed Won,79904.9375,Non-Renewed
OPP-023585,Renewal,Closed Won,52422.66015625,Non-Renewed
OPP-023590,Renewal,Closed Won,85265.2578125,Non-Renewed
OPP-023598,Cross-sell,Closed Won,51489.94921875,Non-Renewed
OPP-023601,Cross-sell,Closed Won,78481.828125,Non-Renewed
OPP-023602,Expansion,Closed Won,5530.10009765625,Auto-Renew
OPP-023610,Renewal,Closed Won,43223.16015625,Renewed
OPP-023622,New Business,Closed Won,56095.51953125,Auto-Renew
OPP-023624,Upsell,Closed Won,67766.59375,Auto-Renew
OPP-023636,Renewal,Closed Won,35943.33984375,Renewed
OPP-023637,Upsell,Closed Won,96823.8828125,Pending
OPP-023643,Renewal,Closed Won,93452.6015625,Pending
OPP-023654,Expansion,Closed Won,65379.78125,Non-Renewed
OPP-023659,Renewal,Closed Won,5287.52978515625,Pending
OPP-023660,Renewal,Closed Won,62253.62109375,Non-Renewed
OPP-023688,Upsell,Closed Won,95570.3515625,Non-Renewed
OPP-023704,Cross-sell,Closed Won,23403.099609375,Pending
OPP-023706,Renewal,Closed Won,3517.6298828125,Renewed
OPP-023719,Cross-sell,Closed Won,14932.6103515625,Renewed
OPP-023725,Upsell,Closed Won,92191.4375,Auto-Renew
OPP-023728,New Business,Closed Won,2599.919921875,Pending
OPP-023730,Cross-sell,Closed Won,18757.58984375,Pending
OPP-023732,Renewal,Closed Won,86939.84375,Renewed
OPP-023734,Upsell,Closed Won,11909.919921875,Pending
OPP-023738,Cross-sell,Closed Won,87578.3828125,Renewed
OPP-023751,New Business,Closed Won,11001.0703125,Non-Renewed
OPP-023757,New Business,Closed Won,8603.8798828125,Non-Renewed
OPP-023768,Cross-sell,Closed Won,86449.0078125,Pending
OPP-023769,New Business,Closed Won,63343.46875,Pending
OPP-023788,Upsell,Closed Won,74157.0234375,Pending
OPP-023790,Upsell,Closed Won,52854.16015625,Pending
OPP-023801,New Business,Closed Won,1172.489990234375,Pending
OPP-023817,New Business,Closed Won,38263.828125,Renewed
OPP-023818,Upsell,Closed Won,99256.2265625,Non-Renewed
OPP-023819,Upsell,Closed Won,24516.900390625,Non-Renewed
OPP-023828,Expansion,Closed Won,73428.78125,Non-Renewed
OPP-023831,New Business,Closed Won,92229.5,Pending
OPP-023835,Upsell,Closed Won,12138.4404296875,Renewed
OPP-023837,New Business,Closed Won,91870.9609375,Renewed
OPP-023851,Expansion,Closed Won,50196.8203125,Renewed
OPP-023856,Upsell,Closed Won,26802.080078125,Non-Renewed
OPP-023864,Upsell,Closed Won,83680.3828125,Non-Renewed
OPP-023865,Cross-sell,Closed Won,6981.39013671875,Renewed
OPP-023878,Cross-sell,Closed Won,91149.3984375,Non-Renewed
OPP-023887,Renewal,Closed Won,81970.9296875,Non-Renewed
OPP-023891,Expansion,Closed Won,23296.5,Pending
OPP-023893,Cross-sell,Closed Won,50693.73828125,Non-Renewed
OPP-023902,Expansion,Closed Won,16612.44921875,Non-Renewed
OPP-023903,Expansion,Closed Won,60774.5703125,Non-Renewed
OPP-023904,Expansion,Closed Won,18667.869140625,Pending
OPP-023909,Cross-sell,Closed Won,94586.5234375,Non-Renewed
OPP-023910,Cross-sell,Closed Won,54172.87109375,Non-Renewed
OPP-023922,Expansion,Closed Won,91729.34375,Non-Renewed
OPP-023924,Upsell,Closed Won,69343.2578125,Non-Renewed
OPP-023925,Expansion,Closed Won,71487.2265625,Auto-Renew
OPP-023926,Cross-sell,Closed Won,39462.41015625,Non-Renewed
OPP-023928,Cross-sell,Closed Won,19311.6796875,Non-Renewed
OPP-023931,Renewal,Closed Won,25173.529296875,Auto-Renew
OPP-023939,Expansion,Closed Won,59034.2109375,Renewed
OPP-023943,Renewal,Closed Won,66362.6328125,Non-Renewed
OPP-023945,Renewal,Closed Won,45863.37890625,Pending
OPP-023947,Renewal,Closed Won,28168.7890625,Non-Renewed
OPP-023965,Cross-sell,Closed Won,11106.080078125,Pending
OPP-023968,New Business,Closed Won,50308.8515625,Non-Renewed
OPP-023969,Expansion,Closed Won,20731.55078125,Renewed
OPP-023971,Upsell,Closed Won,32571.859375,Non-Renewed
OPP-023983,Renewal,Closed Won,15892.4599609375,Non-Renewed
OPP-023993,Expansion,Closed Won,13478.490234375,Auto-Renew
OPP-024016,Cross-sell,Closed Won,97765.9375,Non-Renewed
OPP-024020,Cross-sell,Closed Won,15420.509765625,Auto-Renew
OPP-024028,Upsell,Closed Won,35200.6796875,Renewed
OPP-024033,Expansion,Closed Won,35264.75,Auto-Renew
OPP-024041,Upsell,Closed Won,78626.328125,Auto-Renew
OPP-024044,Renewal,Closed Won,34621.46875,Renewed
OPP-024051,Renewal,Closed Won,91543.8828125,Non-Renewed
OPP-024074,Upsell,Closed Won,61348.62109375,Non-Renewed
OPP-024075,New Business,Closed Won,23220.890625,Non-Renewed
OPP-024076,Expansion,Closed Won,14317.7802734375,Auto-Renew
OPP-024082,Cross-sell,Closed Won,71422.0078125,Non-Renewed
OPP-024083,Expansion,Closed Won,87858.859375,Pending
OPP-024092,Cross-sell,Closed Won,17553.439453125,Non-Renewed
OPP-024099,Renewal,Closed Won,35245.921875,Renewed
OPP-024100,Cross-sell,Closed Won,84661.1328125,Renewed
OPP-024101,Upsell,Closed Won,24025.060546875,Non-Renewed
OPP-024104,Renewal,Closed Won,87770.5625,Non-Renewed
OPP-024105,Expansion,Closed Won,63469.8984375,Non-Renewed
OPP-024106,Renewal,Closed Won,23243.609375,Non-Renewed
OPP-024110,Expansion,Closed Won,37959.12890625,Non-Renewed
OPP-024114,Upsell,Closed Won,65876.2109375,Non-Renewed
OPP-024119,Expansion,Closed Won,60134.66015625,Auto-Renew
OPP-024128,New Business,Closed Won,34093.8984375,Pending
OPP-024132,Cross-sell,Closed Won,84408.609375,Non-Renewed
OPP-024134,Renewal,Closed Won,47189.4609375,Pending
OPP-024151,Cross-sell,Closed Won,12473.83984375,Pending
OPP-024157,Renewal,Closed Won,43263.9609375,Non-Renewed
OPP-024160,Cross-sell,Closed Won,35067.26171875,Non-Renewed
OPP-024164,Expansion,Closed Won,69936.4296875,Renewed
OPP-024172,New Business,Closed Won,53758.28125,Non-Renewed
OPP-024177,Upsell,Closed Won,25059.94921875,Renewed
OPP-024182,Expansion,Closed Won,89222.84375,Renewed
OPP-024187,New Business,Closed Won,55021.0390625,Non-Renewed
OPP-024193,Upsell,Closed Won,49724.9609375,Pending
OPP-024206,Upsell,Closed Won,66289.6796875,Auto-Renew
OPP-024212,Expansion,Closed Won,63791.98828125,Auto-Renew
OPP-024214,Expansion,Closed Won,46157.53125,Renewed
OPP-024215,Upsell,Closed Won,37205.48046875,Auto-Renew
OPP-024232,New Business,Closed Won,83506.2421875,Non-Renewed
OPP-024233,New Business,Closed Won,68055.7578125,Non-Renewed
OPP-024238,New Business,Closed Won,89019.96875,Auto-Renew
OPP-024239,Expansion,Closed Won,22849.19921875,Renewed
OPP-024248,Upsell,Closed Won,72563.1484375,Non-Renewed
OPP-024258,New Business,Closed Won,14657.8896484375,Auto-Renew
OPP-024260,Upsell,Closed Won,84977.828125,Auto-Renew
OPP-024262,Cross-sell,Closed Won,14869.26953125,Renewed
OPP-024263,Renewal,Closed Won,25976.4296875,Pending
OPP-024264,Renewal,Closed Won,28828.140625,Non-Renewed
OPP-024276,Cross-sell,Closed Won,22498.640625,Non-Renewed
OPP-024280,Upsell,Closed Won,95781.1796875,Non-Renewed
OPP-024294,Upsell,Closed Won,94382.578125,Renewed
OPP-024296,Cross-sell,Closed Won,26673.689453125,Non-Renewed
OPP-024297,Expansion,Closed Won,15324.8603515625,Renewed
OPP-024299,New Business,Closed Won,84805.7734375,Pending
OPP-024307,Expansion,Closed Won,2885.14990234375,Renewed
OPP-024328,Cross-sell,Closed Won,44480.3984375,Non-Renewed
OPP-024333,Expansion,Closed Won,74046.0703125,Auto-Renew
OPP-024340,Cross-sell,Closed Won,38287.19921875,Renewed
OPP-024347,Renewal,Closed Won,8256.8095703125,Non-Renewed
OPP-024364,Renewal,Closed Won,54597.23828125,Renewed
OPP-024365,Cross-sell,Closed Won,9165.9697265625,Non-Renewed
OPP-024379,New Business,Closed Won,49853.25,Non-Renewed
OPP-024380,Upsell,Closed Won,8608.5595703125,Renewed
OPP-024381,Expansion,Closed Won,76989.59375,Auto-Renew
OPP-024386,Cross-sell,Closed Won,42019.98046875,Non-Renewed
OPP-024390,Expansion,Closed Won,70979.296875,Pending
OPP-024391,Upsell,Closed Won,38068.71875,Pending
OPP-024394,Expansion,Closed Won,24083.66015625,Non-Renewed
OPP-024395,Expansion,Closed Won,38136.73828125,Auto-Renew
