Activity_ID,Account_ID,Activity_Date,Activity_Type,Activity_Channel,Activity_Outcome,Activity_Score
ENG-004535,ACC-000033,2024-05-29 03:35:55,Webinar,Sales,Neutral,10
ENG-004536,ACC-000006,2024-02-14 14:28:51,In-Person,Support,Positive,6
ENG-004537,ACC-000059,2022-12-06 07:01:08,Call,Marketing,Negative,1
ENG-004538,ACC-000024,2025-06-13 14:17:12,Webinar,Marketing,Positive,5
ENG-004539,ACC-000029,2024-09-20 12:11:03,In-Person,Sales,Neutral,8
ENG-004540,ACC-000015,2024-02-24 16:21:05,Webinar,Marketing,Positive,6
ENG-004541,ACC-000050,2021-09-29 20:38:32,Email,Sales,Neutral,9
ENG-004542,ACC-000047,2021-09-29 10:18:26,Webinar,Support,Neutral,2
ENG-004543,ACC-000023,2023-01-01 20:23:18,Webinar,Marketing,Negative,8
ENG-004544,ACC-000013,2024-03-25 21:13:22,Webinar,Sales,Negative,4
ENG-004545,ACC-000003,2022-02-22 16:13:26,Webinar,Support,Neutral,9
ENG-004546,ACC-000035,2024-06-22 01:08:13,Call,Support,Positive,2
ENG-004547,ACC-000034,2023-10-09 18:25:48,Email,Sales,Positive,2
ENG-004548,ACC-000045,2024-11-09 01:43:45,Email,Support,Negative,9
ENG-004549,ACC-000059,2021-12-12 09:34:48,Email,Sales,Positive,9
ENG-004550,ACC-000031,2022-01-10 00:54:59,Email,Marketing,Positive,6
ENG-004551,ACC-000051,2023-07-26 09:49:47,Email,Sales,Negative,8
ENG-004552,ACC-000013,2022-06-25 00:28:04,Call,Sales,Negative,7
ENG-004553,ACC-000012,2022-11-02 14:38:07,Webinar,Marketing,Positive,6
ENG-004554,ACC-000012,2023-11-12 22:32:31,Call,Sales,Negative,5
ENG-004555,ACC-000027,2024-11-04 13:26:40,Webinar,Marketing,Positive,6
ENG-004556,ACC-000047,2024-03-25 23:52:22,Email,Sales,Negative,1
ENG-004557,ACC-000007,2024-09-16 01:27:26,Call,Sales,Neutral,8
ENG-004558,ACC-000013,2022-12-20 02:40:21,Webinar,Sales,Neutral,8
ENG-004559,ACC-000006,2024-11-30 21:53:29,In-Person,Sales,Negative,7
ENG-004560,ACC-000060,2025-04-13 22:17:30,Email,Marketing,Neutral,10
ENG-004561,ACC-000060,2023-05-11 02:21:17,Call,Sales,Positive,4
ENG-004562,ACC-000053,2024-08-10 12:59:23,In-Person,Support,Negative,10
ENG-004563,ACC-000037,2022-04-24 07:59:48,Webinar,Sales,Negative,7
ENG-004564,ACC-000017,2021-07-31 17:49:12,Webinar,Support,Negative,10
ENG-004565,ACC-000037,2024-06-03 06:49:50,Call,Marketing,Positive,2
ENG-004566,ACC-000004,2023-02-05 09:58:32,Webinar,Sales,Positive,10
ENG-004567,ACC-000002,2023-01-05 23:10:51,Email,Marketing,Negative,6
ENG-004568,ACC-000011,2024-07-27 21:17:13,Call,Marketing,Positive,9
ENG-004569,ACC-000039,2022-01-23 20:54:30,In-Person,Marketing,Negative,5
ENG-004570,ACC-000058,2022-07-23 00:21:43,Webinar,Support,Negative,5
ENG-004571,ACC-000025,2025-04-24 14:18:56,Webinar,Marketing,Negative,9
ENG-004572,ACC-000020,2021-08-28 21:58:06,In-Person,Marketing,Neutral,8
ENG-004573,ACC-000011,2023-07-22 11:06:13,Webinar,Sales,Neutral,10
ENG-004574,ACC-000023,2024-06-30 06:39:17,Email,Marketing,Negative,2
ENG-004575,ACC-000054,2023-05-09 04:54:40,Call,Support,Positive,2
ENG-004576,ACC-000029,2023-11-13 23:41:01,In-Person,Marketing,Negative,10
ENG-004577,ACC-000043,2022-09-29 09:29:07,Call,Support,Neutral,9
ENG-004578,ACC-000035,2023-10-19 16:19:18,Email,Marketing,Negative,8
ENG-004579,ACC-000058,2024-06-15 09:10:50,Call,Sales,Positive,6
ENG-004580,ACC-000049,2023-07-29 21:40:58,Webinar,Sales,Neutral,2
ENG-004581,ACC-000051,2022-04-19 09:05:05,Webinar,Support,Neutral,8
ENG-004582,ACC-000049,2023-11-25 21:54:03,Email,Marketing,Neutral,9
ENG-004583,ACC-000007,2022-04-14 11:40:39,Call,Support,Negative,4
ENG-004584,ACC-000041,2023-10-21 01:22:18,Call,Support,Negative,9
ENG-004585,ACC-000022,2022-12-20 15:36:27,In-Person,Marketing,Positive,2
ENG-004586,ACC-000037,2022-11-13 09:25:35,Email,Marketing,Neutral,9
ENG-004587,ACC-000006,2024-08-09 07:40:11,Webinar,Sales,Negative,1
ENG-004588,ACC-000057,2023-06-26 04:44:59,Call,Marketing,Negative,10
ENG-004589,ACC-000041,2022-08-30 06:34:07,Email,Support,Neutral,8
ENG-004590,ACC-000037,2025-03-07 10:30:24,Call,Sales,Neutral,3
ENG-004591,ACC-000036,2025-01-10 00:41:17,In-Person,Sales,Negative,4
ENG-004592,ACC-000015,2024-01-14 14:08:05,Webinar,Support,Negative,6
ENG-004593,ACC-000048,2025-05-19 03:47:26,Call,Marketing,Neutral,1
ENG-004594,ACC-000050,2025-02-24 09:45:47,Webinar,Support,Positive,7
ENG-004595,ACC-000002,2023-11-06 23:44:40,Call,Support,Negative,4
ENG-004596,ACC-000051,2022-03-04 15:45:52,Call,Support,Positive,9
ENG-004597,ACC-000009,2021-10-13 13:38:02,In-Person,Sales,Positive,6
ENG-004598,ACC-000023,2023-10-01 15:58:03,Call,Support,Negative,7
ENG-004599,ACC-000003,2022-02-24 09:29:51,Call,Marketing,Negative,6
ENG-004600,ACC-000053,2023-05-27 15:59:10,Call,Marketing,Negative,2
ENG-004601,ACC-000003,2022-09-30 21:12:16,Webinar,Sales,Positive,3
ENG-004602,ACC-000020,2024-12-22 11:52:00,Email,Marketing,Neutral,4
ENG-004603,ACC-000026,2022-08-11 16:06:04,Call,Sales,Negative,9
ENG-004604,ACC-000032,2023-10-17 22:15:44,Email,Sales,Neutral,3
ENG-004605,ACC-000059,2023-01-19 20:40:57,In-Person,Support,Positive,6
ENG-004606,ACC-000033,2023-06-03 23:01:13,In-Person,Marketing,Positive,4
ENG-004607,ACC-000023,2021-06-29 16:33:57,Email,Marketing,Positive,1
ENG-004608,ACC-000041,2024-10-15 22:02:42,Webinar,Marketing,Neutral,7
ENG-004609,ACC-000006,2024-03-15 17:03:52,Webinar,Marketing,Neutral,8
ENG-004610,ACC-000043,2023-08-23 13:12:01,Email,Support,Negative,6
ENG-004611,ACC-000056,2023-02-07 09:29:50,In-Person,Sales,Positive,10
ENG-004612,ACC-000032,2024-08-11 06:28:19,Email,Sales,Neutral,2
ENG-004613,ACC-000007,2022-04-12 18:56:54,In-Person,Sales,Positive,7
ENG-004614,ACC-000062,2025-03-31 03:50:01,Call,Marketing,Positive,9
ENG-004615,ACC-000059,2021-07-27 15:39:20,Email,Sales,Neutral,3
ENG-004616,ACC-000030,2024-02-16 07:06:34,Call,Support,Negative,10
ENG-004617,ACC-000027,2025-02-18 14:38:24,In-Person,Sales,Positive,6
ENG-004618,ACC-000059,2023-01-15 03:26:09,Email,Sales,Positive,9
ENG-004619,ACC-000006,2024-10-16 01:43:24,In-Person,Sales,Neutral,2
ENG-004620,ACC-000053,2024-02-17 00:21:38,In-Person,Support,Positive,2
ENG-004621,ACC-000040,2022-07-04 12:20:13,In-Person,Sales,Negative,4
ENG-004622,ACC-000022,2022-11-08 18:04:16,Webinar,Sales,Neutral,1
ENG-004623,ACC-000024,2024-07-22 14:41:24,Call,Support,Positive,9
ENG-004624,ACC-000035,2021-10-04 23:16:50,Call,Support,Neutral,4
ENG-004625,ACC-000001,2024-04-16 04:32:13,Webinar,Support,Neutral,7
ENG-004626,ACC-000014,2023-10-13 19:29:03,In-Person,Support,Negative,2
ENG-004627,ACC-000017,2024-12-21 22:06:58,Webinar,Marketing,Neutral,8
ENG-004628,ACC-000008,2023-02-20 12:26:04,Email,Marketing,Neutral,4
ENG-004629,ACC-000060,2022-04-19 12:34:30,Call,Marketing,Neutral,10
ENG-004630,ACC-000052,2023-09-20 16:27:57,Call,Sales,Neutral,7
ENG-004631,ACC-000017,2024-05-24 22:10:21,Call,Marketing,Positive,3
ENG-004632,ACC-000033,2023-08-10 11:42:21,Webinar,Marketing,Negative,8
ENG-004633,ACC-000049,2024-09-30 02:21:54,Webinar,Sales,Neutral,2
ENG-004634,ACC-000055,2023-11-02 05:56:20,Email,Sales,Negative,8
ENG-004635,ACC-000009,2022-02-23 00:10:05,In-Person,Support,Neutral,5
ENG-004636,ACC-000057,2024-02-05 21:29:18,Email,Support,Negative,7
ENG-004637,ACC-000052,2022-09-11 09:32:46,Call,Support,Neutral,5
ENG-004638,ACC-000050,2022-11-11 17:07:48,Call,Support,Neutral,4
ENG-004639,ACC-000038,2023-03-27 04:20:56,Call,Marketing,Neutral,4
ENG-004640,ACC-000036,2024-03-20 04:21:33,In-Person,Sales,Negative,6
ENG-004641,ACC-000062,2022-11-10 19:39:21,Email,Marketing,Positive,4
ENG-004642,ACC-000026,2021-12-17 04:07:49,Webinar,Sales,Neutral,1
ENG-004643,ACC-000054,2021-11-25 02:25:25,Webinar,Support,Positive,1
ENG-004644,ACC-000039,2023-09-19 08:03:31,Call,Marketing,Positive,6
ENG-004645,ACC-000013,2024-04-17 02:58:01,In-Person,Support,Positive,9
ENG-004646,ACC-000009,2021-10-10 03:44:01,In-Person,Support,Neutral,5
ENG-004647,ACC-000051,2021-09-04 13:51:48,Email,Support,Neutral,2
ENG-004648,ACC-000042,2025-01-15 23:59:38,Email,Support,Positive,10
ENG-004649,ACC-000003,2025-06-24 09:25:47,Webinar,Sales,Neutral,3
ENG-004650,ACC-000001,2022-01-16 04:03:51,Webinar,Sales,Positive,1
ENG-004651,ACC-000004,2022-04-02 01:51:57,In-Person,Marketing,Negative,5
ENG-004652,ACC-000007,2025-03-16 11:54:00,Email,Support,Neutral,6
ENG-004653,ACC-000050,2021-08-16 03:41:56,Email,Marketing,Negative,2
ENG-004654,ACC-000004,2022-05-08 11:46:52,In-Person,Marketing,Negative,5
ENG-004655,ACC-000007,2021-12-11 21:02:05,Email,Support,Neutral,9
ENG-004656,ACC-000061,2023-07-22 13:38:41,In-Person,Support,Negative,9
ENG-004657,ACC-000031,2022-04-22 05:42:54,Email,Marketing,Neutral,5
ENG-004658,ACC-000056,2021-11-28 23:31:46,In-Person,Support,Positive,3
ENG-004659,ACC-000024,2021-08-16 23:57:29,Call,Sales,Neutral,3
ENG-004660,ACC-000012,2023-12-02 14:36:21,Webinar,Support,Neutral,4
ENG-004661,ACC-000012,2024-03-21 11:57:54,In-Person,Support,Positive,9
ENG-004662,ACC-000054,2025-01-17 17:14:06,Call,Support,Positive,5
ENG-004663,ACC-000025,2023-02-22 05:44:34,In-Person,Support,Negative,7
ENG-004664,ACC-000014,2024-04-15 14:48:40,Call,Sales,Positive,3
ENG-004665,ACC-000035,2023-07-29 14:53:02,In-Person,Sales,Negative,3
ENG-004666,ACC-000004,2023-09-23 09:46:12,Email,Support,Positive,10
ENG-004667,ACC-000022,2024-02-22 21:02:04,Email,Sales,Neutral,3
ENG-004668,ACC-000005,2024-06-22 00:36:38,Webinar,Support,Neutral,9
ENG-004669,ACC-000038,2024-01-01 13:44:31,Call,Support,Neutral,8
ENG-004670,ACC-000031,2022-07-31 03:48:32,Webinar,Support,Positive,2
ENG-004671,ACC-000032,2021-09-12 19:46:25,Email,Support,Neutral,10
ENG-004672,ACC-000062,2023-01-18 16:23:48,Call,Support,Neutral,4
ENG-004673,ACC-000040,2022-06-06 10:52:14,In-Person,Support,Positive,1
ENG-004674,ACC-000042,2024-01-25 21:19:02,In-Person,Support,Positive,2
ENG-004675,ACC-000007,2024-07-17 16:56:15,Email,Marketing,Neutral,10
ENG-004676,ACC-000003,2021-10-16 16:06:06,In-Person,Support,Negative,7
ENG-004677,ACC-000032,2021-07-18 21:36:51,Email,Support,Positive,1
ENG-004678,ACC-000052,2025-06-12 14:30:35,Webinar,Sales,Negative,5
ENG-004679,ACC-000048,2025-05-29 08:24:37,In-Person,Support,Neutral,2
ENG-004680,ACC-000037,2022-05-18 20:02:56,Email,Marketing,Positive,8
ENG-004681,ACC-000054,2024-04-12 05:50:13,Call,Sales,Neutral,5
ENG-004682,ACC-000016,2023-07-31 22:39:13,In-Person,Support,Positive,4
ENG-004683,ACC-000049,2025-06-09 19:07:41,Webinar,Sales,Positive,3
ENG-004684,ACC-000024,2025-04-10 18:39:32,Email,Support,Negative,7
ENG-004685,ACC-000001,2025-01-11 03:50:02,Email,Sales,Positive,4
ENG-004686,ACC-000059,2021-10-30 18:44:04,Webinar,Support,Positive,1
ENG-004687,ACC-000038,2023-06-25 16:14:18,Webinar,Sales,Negative,8
ENG-004688,ACC-000052,2024-11-23 21:55:01,In-Person,Support,Neutral,10
ENG-004689,ACC-000002,2024-03-17 02:16:14,Email,Marketing,Positive,7
ENG-004690,ACC-000042,2021-09-30 20:47:45,Webinar,Sales,Positive,4
ENG-004691,ACC-000060,2023-01-10 06:01:38,Email,Sales,Neutral,2
ENG-004692,ACC-000042,2023-11-12 10:13:05,In-Person,Marketing,Neutral,9
ENG-004693,ACC-000002,2024-08-26 12:34:36,Email,Sales,Neutral,6
ENG-004694,ACC-000038,2025-06-25 01:59:42,Webinar,Support,Neutral,1
ENG-004695,ACC-000009,2025-04-11 19:23:17,Call,Support,Negative,2
ENG-004696,ACC-000021,2023-04-05 17:35:17,Call,Support,Neutral,9
ENG-004697,ACC-000057,2024-12-26 13:05:55,In-Person,Marketing,Neutral,10
ENG-004698,ACC-000052,2023-01-22 21:36:19,In-Person,Sales,Neutral,9
ENG-004699,ACC-000028,2024-11-13 09:29:57,In-Person,Support,Positive,8
ENG-004700,ACC-000025,2024-07-03 02:03:17,Call,Support,Negative,9
ENG-004701,ACC-000018,2021-09-27 03:18:40,Webinar,Sales,Neutral,1
ENG-004702,ACC-000033,2024-12-29 01:21:51,Email,Sales,Negative,9
ENG-004703,ACC-000006,2024-02-11 22:40:13,Call,Marketing,Positive,8
ENG-004704,ACC-000019,2022-08-15 12:03:14,Email,Support,Neutral,5
ENG-004705,ACC-000003,2023-09-28 09:03:18,Call,Sales,Negative,9
ENG-004706,ACC-000060,2021-08-30 17:23:17,Email,Sales,Negative,3
ENG-004707,ACC-000054,2024-08-12 06:25:47,Email,Sales,Positive,5
ENG-004708,ACC-000035,2021-10-15 21:59:18,Webinar,Marketing,Neutral,5
ENG-004709,ACC-000029,2025-01-14 20:31:19,Call,Marketing,Positive,2
ENG-004710,ACC-000015,2022-10-13 16:06:42,In-Person,Sales,Neutral,7
ENG-004711,ACC-000012,2021-10-27 15:22:12,Email,Marketing,Positive,3
ENG-004712,ACC-000005,2022-05-29 23:03:59,Email,Support,Negative,8
ENG-004713,ACC-000044,2023-09-13 13:32:37,Email,Support,Neutral,6
ENG-004714,ACC-000001,2021-11-26 10:35:49,Email,Support,Positive,1
ENG-004715,ACC-000002,2021-12-02 19:40:29,Call,Marketing,Negative,7
ENG-004716,ACC-000016,2024-07-29 02:05:53,Webinar,Marketing,Negative,7
ENG-004717,ACC-000030,2022-06-22 10:42:15,Email,Marketing,Positive,10
ENG-004718,ACC-000001,2023-10-02 11:29:22,Call,Marketing,Negative,10
ENG-004719,ACC-000050,2023-02-17 03:54:47,Call,Support,Neutral,2
ENG-004720,ACC-000026,2022-04-18 21:19:30,Call,Support,Negative,2
ENG-004721,ACC-000025,2022-04-24 13:44:37,Email,Support,Positive,8
ENG-004722,ACC-000013,2023-09-23 23:35:21,In-Person,Marketing,Negative,9
ENG-004723,ACC-000061,2024-04-13 23:51:37,In-Person,Marketing,Negative,10
ENG-004724,ACC-000003,2022-07-20 00:17:12,In-Person,Support,Negative,6
ENG-004725,ACC-000020,2023-12-01 01:54:02,Call,Marketing,Neutral,8
ENG-004726,ACC-000017,2024-02-24 23:32:11,In-Person,Support,Positive,1
ENG-004727,ACC-000002,2022-04-02 11:31:32,Webinar,Marketing,Positive,4
ENG-004728,ACC-000028,2023-11-13 01:15:54,Call,Support,Negative,4
ENG-004729,ACC-000061,2024-09-04 09:43:08,In-Person,Support,Positive,9
ENG-004730,ACC-000057,2023-11-12 14:45:22,Call,Sales,Positive,10
ENG-004731,ACC-000036,2023-04-04 12:55:57,Webinar,Marketing,Neutral,6
ENG-004732,ACC-000033,2024-08-30 14:39:55,Email,Marketing,Neutral,3
ENG-004733,ACC-000002,2021-12-09 11:34:57,Email,Marketing,Neutral,1
ENG-004734,ACC-000005,2024-09-30 22:50:43,Webinar,Support,Neutral,4
ENG-004735,ACC-000018,2024-03-16 15:22:06,In-Person,Sales,Positive,8
ENG-004736,ACC-000021,2023-12-11 05:34:48,In-Person,Marketing,Negative,10
ENG-004737,ACC-000017,2023-01-05 15:34:13,Webinar,Marketing,Negative,5
ENG-004738,ACC-000056,2024-05-11 08:38:03,In-Person,Sales,Neutral,3
ENG-004739,ACC-000046,2023-06-11 04:04:19,Call,Support,Positive,9
ENG-004740,ACC-000009,2024-06-23 22:42:24,Webinar,Marketing,Negative,1
ENG-004741,ACC-000052,2024-04-26 23:45:41,Email,Marketing,Negative,2
ENG-004742,ACC-000045,2023-04-23 00:14:18,Email,Support,Negative,4
ENG-004743,ACC-000033,2025-03-30 23:47:38,In-Person,Marketing,Neutral,1
ENG-004744,ACC-000010,2021-12-07 06:56:51,In-Person,Support,Positive,9
ENG-004745,ACC-000023,2022-03-14 16:49:51,Call,Sales,Neutral,6
ENG-004746,ACC-000058,2024-11-10 14:50:19,Email,Sales,Positive,6
ENG-004747,ACC-000041,2022-04-04 19:23:57,Email,Sales,Neutral,3
ENG-004748,ACC-000061,2023-10-30 21:55:39,Email,Sales,Neutral,1
ENG-004749,ACC-000001,2023-03-14 08:51:55,Webinar,Support,Positive,10
ENG-004750,ACC-000007,2023-08-21 14:02:22,Email,Marketing,Negative,6
ENG-004751,ACC-000007,2022-12-04 21:07:14,Call,Marketing,Neutral,2
ENG-004752,ACC-000041,2024-04-15 00:17:39,Email,Marketing,Neutral,6
ENG-004753,ACC-000037,2022-03-01 06:58:28,Call,Sales,Negative,7
ENG-004754,ACC-000008,2023-10-05 22:58:52,Call,Support,Neutral,10
ENG-004755,ACC-000012,2024-01-16 12:12:30,Email,Support,Neutral,7
ENG-004756,ACC-000027,2023-05-17 18:25:10,Call,Support,Positive,3
ENG-004757,ACC-000036,2025-06-17 17:52:33,Email,Marketing,Positive,8
ENG-004758,ACC-000006,2022-12-27 21:19:20,Call,Support,Negative,3
ENG-004759,ACC-000013,2025-04-30 12:48:26,Email,Marketing,Negative,7
ENG-004760,ACC-000005,2022-10-31 03:33:31,Webinar,Support,Positive,1
ENG-004761,ACC-000042,2023-10-31 02:14:51,Webinar,Marketing,Negative,6
ENG-004762,ACC-000001,2022-11-14 21:42:40,In-Person,Marketing,Neutral,7
ENG-004763,ACC-000049,2025-01-31 00:10:10,Webinar,Support,Negative,5
ENG-004764,ACC-000020,2023-01-27 00:26:12,In-Person,Marketing,Positive,5
ENG-004765,ACC-000042,2023-03-31 03:00:03,Email,Support,Neutral,7
ENG-004766,ACC-000015,2024-09-27 16:35:13,Webinar,Sales,Positive,2
ENG-004767,ACC-000040,2024-03-08 06:39:28,Call,Sales,Positive,1
ENG-004768,ACC-000024,2023-04-28 11:12:56,In-Person,Marketing,Negative,4
ENG-004769,ACC-000062,2025-01-01 23:01:07,Webinar,Sales,Positive,5
ENG-004770,ACC-000016,2024-07-30 04:02:15,Webinar,Marketing,Neutral,2
ENG-004771,ACC-000032,2022-11-13 00:51:11,In-Person,Marketing,Positive,3
ENG-004772,ACC-000061,2024-01-29 17:01:24,Webinar,Support,Negative,3
ENG-004773,ACC-000053,2022-07-07 12:30:58,In-Person,Marketing,Positive,7
ENG-004774,ACC-000029,2023-11-20 09:17:06,Call,Marketing,Neutral,7
ENG-004775,ACC-000046,2023-10-24 04:08:58,In-Person,Sales,Negative,7
ENG-004776,ACC-000061,2022-05-26 21:32:52,Email,Support,Neutral,2
ENG-004777,ACC-000062,2023-02-01 05:05:37,In-Person,Sales,Negative,8
ENG-004778,ACC-000033,2024-09-30 01:24:01,Webinar,Marketing,Neutral,8
ENG-004779,ACC-000030,2023-10-31 08:06:52,Call,Marketing,Positive,10
ENG-004780,ACC-000004,2025-06-06 06:59:19,Email,Sales,Positive,1
ENG-004781,ACC-000027,2024-08-28 05:37:18,Call,Marketing,Neutral,9
ENG-004782,ACC-000037,2022-07-28 06:51:29,In-Person,Sales,Positive,3
ENG-004783,ACC-000016,2023-01-08 19:49:12,Webinar,Sales,Positive,5
ENG-004784,ACC-000004,2023-06-01 08:33:10,Webinar,Marketing,Neutral,7
ENG-004785,ACC-000036,2023-05-24 17:43:48,Email,Support,Positive,2
ENG-004786,ACC-000022,2023-03-07 10:20:17,In-Person,Sales,Negative,6
ENG-004787,ACC-000011,2021-06-28 21:01:20,Webinar,Sales,Negative,3
ENG-004788,ACC-000002,2024-07-30 20:39:02,In-Person,Marketing,Negative,5
ENG-004789,ACC-000052,2021-08-21 10:03:19,Webinar,Marketing,Positive,2
ENG-004790,ACC-000007,2022-09-13 11:59:34,In-Person,Support,Negative,9
ENG-004791,ACC-000006,2024-01-10 01:22:37,Email,Sales,Positive,1
ENG-004792,ACC-000055,2021-07-23 21:31:41,In-Person,Support,Neutral,4
ENG-004793,ACC-000022,2023-09-10 15:36:16,Webinar,Marketing,Negative,3
ENG-004794,ACC-000047,2022-01-24 10:05:20,Call,Marketing,Negative,5
ENG-004795,ACC-000038,2025-04-11 15:26:03,In-Person,Marketing,Positive,7
ENG-004796,ACC-000026,2022-10-10 11:12:05,Webinar,Support,Neutral,2
ENG-004797,ACC-000053,2021-07-08 18:37:57,Call,Support,Positive,2
ENG-004798,ACC-000011,2022-10-08 02:59:25,Webinar,Sales,Positive,5
ENG-004799,ACC-000006,2022-06-08 06:15:53,Email,Support,Positive,2
ENG-004800,ACC-000046,2022-05-28 06:54:13,In-Person,Support,Neutral,10
ENG-004801,ACC-000048,2025-02-16 21:17:55,In-Person,Support,Positive,8
ENG-004802,ACC-000010,2022-10-30 18:13:34,Call,Marketing,Negative,9
ENG-004803,ACC-000025,2021-08-01 06:48:52,Call,Support,Positive,3
ENG-004804,ACC-000004,2024-10-09 02:11:37,Email,Support,Negative,8
ENG-004805,ACC-000036,2024-12-26 09:52:12,Call,Support,Positive,5
ENG-004806,ACC-000003,2024-06-04 00:19:25,Call,Support,Neutral,8
ENG-004807,ACC-000053,2024-12-27 00:41:29,Call,Support,Positive,8
ENG-004808,ACC-000048,2022-08-31 06:09:23,Call,Marketing,Neutral,9
ENG-004809,ACC-000027,2025-05-26 08:42:39,Call,Marketing,Positive,7
ENG-004810,ACC-000057,2023-11-05 15:47:14,Email,Sales,Negative,10
ENG-004811,ACC-000049,2023-08-31 19:18:41,Call,Marketing,Negative,5
ENG-004812,ACC-000007,2023-11-09 18:57:24,Webinar,Marketing,Neutral,9
ENG-004813,ACC-000022,2023-12-02 01:46:53,Webinar,Support,Negative,2
ENG-004814,ACC-000005,2025-06-05 22:37:11,Email,Sales,Neutral,4
ENG-004815,ACC-000022,2023-12-03 12:57:45,Email,Marketing,Positive,1
ENG-004816,ACC-000031,2022-02-23 21:54:51,Email,Marketing,Negative,8
ENG-004817,ACC-000034,2021-11-22 01:00:28,Call,Sales,Positive,8
ENG-004818,ACC-000039,2021-08-26 04:38:24,Call,Marketing,Positive,8
ENG-004819,ACC-000008,2023-06-13 17:33:33,In-Person,Support,Neutral,1
ENG-004820,ACC-000036,2023-01-02 01:32:11,Call,Marketing,Neutral,3
ENG-004821,ACC-000009,2022-02-26 01:49:25,Email,Marketing,Negative,10
ENG-004822,ACC-000041,2022-01-29 13:57:37,In-Person,Sales,Neutral,8
ENG-004823,ACC-000050,2022-08-14 05:12:15,Call,Marketing,Positive,8
ENG-004824,ACC-000022,2023-01-19 19:34:15,Email,Support,Neutral,7
ENG-004825,ACC-000036,2025-04-10 13:21:57,Call,Support,Positive,5
ENG-004826,ACC-000036,2023-12-19 22:04:00,Call,Marketing,Negative,9
ENG-004827,ACC-000024,2022-07-21 17:04:10,Webinar,Sales,Negative,1
ENG-004828,ACC-000001,2022-06-25 12:22:49,Email,Marketing,Neutral,5
ENG-004829,ACC-000013,2022-07-31 15:11:29,Email,Support,Neutral,3
ENG-004830,ACC-000011,2024-12-09 12:46:05,Call,Sales,Negative,1
ENG-004831,ACC-000051,2022-10-08 01:48:54,In-Person,Marketing,Negative,7
ENG-004832,ACC-000036,2021-11-18 08:12:00,Webinar,Sales,Neutral,7
ENG-004833,ACC-000043,2023-12-01 19:01:54,In-Person,Support,Neutral,8
ENG-004834,ACC-000044,2023-03-11 15:17:16,Webinar,Support,Neutral,10
ENG-004835,ACC-000045,2023-11-29 14:00:26,Call,Support,Negative,6
ENG-004836,ACC-000045,2025-05-24 10:50:34,Email,Support,Neutral,1
ENG-004837,ACC-000048,2022-06-01 08:22:41,Call,Sales,Neutral,3
ENG-004838,ACC-000025,2024-08-12 05:08:52,Call,Support,Neutral,1
ENG-004839,ACC-000014,2021-10-26 12:00:42,Email,Sales,Positive,9
ENG-004840,ACC-000050,2024-07-26 14:45:58,Webinar,Support,Neutral,4
ENG-004841,ACC-000045,2022-11-14 23:07:33,Call,Marketing,Negative,4
ENG-004842,ACC-000037,2024-11-11 07:20:23,Email,Sales,Negative,5
ENG-004843,ACC-000033,2023-07-18 03:52:10,Call,Support,Positive,1
ENG-004844,ACC-000020,2022-03-24 04:00:03,Call,Marketing,Neutral,10
ENG-004845,ACC-000052,2023-07-27 01:59:32,Call,Support,Neutral,4
ENG-004846,ACC-000003,2025-01-01 06:15:05,Email,Support,Neutral,2
ENG-004847,ACC-000025,2025-04-25 03:46:35,In-Person,Marketing,Neutral,9
ENG-004848,ACC-000025,2024-06-03 19:41:51,Webinar,Sales,Negative,4
ENG-004849,ACC-000015,2024-06-24 09:47:51,Webinar,Support,Neutral,9
ENG-004850,ACC-000006,2023-12-10 17:13:55,Call,Support,Neutral,1
ENG-004851,ACC-000053,2024-12-22 15:28:20,Call,Sales,Neutral,7
ENG-004852,ACC-000017,2025-05-08 13:35:02,Email,Sales,Negative,10
ENG-004853,ACC-000051,2021-11-23 17:09:30,In-Person,Support,Neutral,8
ENG-004854,ACC-000016,2024-01-09 05:33:23,Webinar,Sales,Negative,2
ENG-004855,ACC-000009,2024-03-22 06:43:00,Call,Sales,Neutral,6
ENG-004856,ACC-000052,2022-10-08 05:12:04,Call,Support,Positive,10
ENG-004857,ACC-000024,2021-08-25 15:02:34,In-Person,Marketing,Positive,6
ENG-004858,ACC-000024,2024-08-06 19:31:51,Webinar,Support,Neutral,1
ENG-004859,ACC-000049,2024-12-05 06:52:19,In-Person,Support,Positive,7
